geneID	x	y	MIDCounts
1110004F10Rik	508	397	1
1110004F10Rik	690	231	4
1110004F10Rik	467	940	2
1110004F10Rik	754	778	4
1110004F10Rik	817	867	4
1110004F10Rik	158	559	4
1110004F10Rik	496	144	2
1110004F10Rik	172	48	2
1110004F10Rik	611	1159	1
1110004F10Rik	874	130	2
1110004F10Rik	810	309	3
1110004F10Rik	874	450	4
1110004F10Rik	59	689	3
1110004F10Rik	210	489	1
1110004F10Rik	787	837	2
1110004F10Rik	359	1180	3
1110004F10Rik	576	848	2
1110004F10Rik	369	918	3
1110004F10Rik	522	731	1
1110004F10Rik	774	493	4
1110004F10Rik	265	194	4
1110004F10Rik	930	647	3
1110004F10Rik	830	305	1
1110004F10Rik	739	807	1
1110004F10Rik	55	553	1
1110004F10Rik	88	678	1
1110004F10Rik	546	431	1
1110004F10Rik	194	902	1
1110004F10Rik	679	404	1
1110004F10Rik	277	171	3
1110004F10Rik	36	875	1
1110004F10Rik	492	1016	4
1110004F10Rik	970	677	2
1110004F10Rik	158	548	3
1110004F10Rik	486	1144	1
1110004F10Rik	328	629	1
1110004F10Rik	399	1038	1
1110004F10Rik	488	309	1
1110004F10Rik	768	489	1
1110004F10Rik	171	1138	2
1110004F10Rik	628	845	1
1110004F10Rik	0	657	4
1110004F10Rik	1018	354	3
1110004F10Rik	152	806	3
1110004F10Rik	959	58	1
1110004F10Rik	903	676	2
1110004F10Rik	24	301	3
1110004F10Rik	309	35	2
1110004F10Rik	258	1184	2
1110004F10Rik	898	27	3
1110004F10Rik	409	716	1
1110004F10Rik	129	455	2
1110004F10Rik	589	1040	3
1110004F10Rik	893	116	1
1110004F10Rik	340	582	1
1110004F10Rik	636	802	1
1110004F10Rik	754	364	1
1110004F10Rik	753	365	2
1110004F10Rik	614	89	1
1110004F10Rik	197	1045	1
1110004F10Rik	95	966	1
1110004F10Rik	1143	682	3
1110004F10Rik	323	1015	4
1110004F10Rik	244	1166	3
1110004F10Rik	703	1192	2
1110004F10Rik	25	502	1
1110004F10Rik	743	435	4
1110004F10Rik	1034	37	1
1110004F10Rik	400	174	1
1110004F10Rik	639	1042	1
1110004F10Rik	891	9	4
1110004F10Rik	630	1005	3
1110004F10Rik	331	1007	1
1110004F10Rik	503	700	4
1110004F10Rik	571	668	2
1110004F10Rik	421	906	1
1110004F10Rik	684	754	4
1110004F10Rik	150	1071	3
1110004F10Rik	747	500	2
1110004F10Rik	302	576	1
1110004F10Rik	10	937	1
1110004F10Rik	648	673	1
1110004F10Rik	245	1102	1
1110004F10Rik	1135	1044	4
1110004F10Rik	900	428	2
1110004F10Rik	59	1146	1
1110004F10Rik	474	417	2
1110004F10Rik	564	1007	1
1110004F10Rik	835	378	1
1110004F10Rik	408	764	3
1110004F10Rik	919	389	2
1110004F10Rik	39	903	1
1110004F10Rik	71	213	1
1110004F10Rik	850	631	1
1110004F10Rik	283	213	1
1110008F13Rik	901	614	1
1110008F13Rik	362	79	2
1110008F13Rik	1171	747	1
1110008F13Rik	849	107	1
1110008F13Rik	725	719	1
1110008F13Rik	603	301	3
1110008F13Rik	339	244	2
1110008F13Rik	393	116	2
1110008F13Rik	622	36	3
1110008F13Rik	223	774	3
1110008F13Rik	293	461	2
1110008F13Rik	415	543	1
1110008F13Rik	358	318	1
1110008F13Rik	616	840	1
1110008F13Rik	301	458	2
1110008F13Rik	155	687	1
1110008F13Rik	435	1075	1
1110008F13Rik	89	1060	1
1110008F13Rik	135	850	1
1110008F13Rik	133	849	1
1110008F13Rik	431	1180	2
1110008F13Rik	784	532	3
1110008F13Rik	464	443	1
1110008F13Rik	590	924	1
1110008F13Rik	445	1058	2
1110008F13Rik	31	492	4
1110008F13Rik	817	193	1
1110008F13Rik	323	79	3
1110008F13Rik	738	771	1
1110008F13Rik	249	642	1
1110008F13Rik	748	636	2
1110008F13Rik	402	118	1
1110008F13Rik	591	645	1
1110008F13Rik	818	305	1
1110008F13Rik	215	600	1
1110008F13Rik	98	887	1
1110008F13Rik	388	1058	2
1110008F13Rik	593	139	4
1110008F13Rik	577	662	1
1110008F13Rik	779	505	1
1110008F13Rik	785	573	1
1110008F13Rik	128	753	4
1110008F13Rik	622	999	1
1110008F13Rik	315	984	1
1110008F13Rik	57	1054	2
1110008F13Rik	550	937	2
1110008F13Rik	216	750	1
1110008F13Rik	750	201	3
1110008F13Rik	492	470	2
1110008F13Rik	547	1021	2
1110008F13Rik	533	618	4
1110008F13Rik	496	560	1
1110008F13Rik	965	365	1
1110008F13Rik	1001	207	1
1110008F13Rik	545	564	1
1110008F13Rik	694	706	2
1110008F13Rik	67	815	1
1110008F13Rik	1067	1171	1
1110008F13Rik	904	809	1
1110008F13Rik	681	771	1
1110008F13Rik	824	1083	1
1110008F13Rik	268	271	2
1110008F13Rik	764	259	1
1110008F13Rik	726	769	1
1110008F13Rik	365	378	1
1110008F13Rik	305	523	1
1110008F13Rik	750	559	1
1110008F13Rik	441	539	1
1110008F13Rik	1047	159	1
1110008F13Rik	476	1066	1
1110008F13Rik	189	563	1
1110008F13Rik	684	819	1
1110008F13Rik	648	274	2
1110008F13Rik	297	139	3
1110008F13Rik	736	53	2
1110008F13Rik	912	90	3
1110008F13Rik	428	463	2
1110008F13Rik	262	766	4
1110008F13Rik	391	798	1
1110008F13Rik	1044	947	1
1110008F13Rik	706	571	1
1110008F13Rik	299	587	2
1110008F13Rik	458	1116	3
1110008F13Rik	943	78	2
1110008F13Rik	815	439	3
1110008F13Rik	1036	876	4
1110008F13Rik	853	187	1
1110008F13Rik	843	122	3
1110008F13Rik	173	1123	3
1110008F13Rik	446	1104	2
1110008F13Rik	518	1140	2
1110008F13Rik	373	807	3
1110008F13Rik	597	1026	1
1110008F13Rik	295	21	3
1110008F13Rik	311	918	3
1110008F13Rik	88	1195	4
1110008F13Rik	572	919	3
1110008F13Rik	499	11	3
1110008F13Rik	846	835	2
1110008F13Rik	33	1037	2
1110008F13Rik	280	1196	3
1110008F13Rik	373	1097	1
1110008F13Rik	233	951	3
1110008F13Rik	384	915	4
1110008F13Rik	532	1039	4
1110008F13Rik	285	972	1
1110008F13Rik	425	208	4
1110008F13Rik	307	301	4
1110008F13Rik	54	1013	2
1110008F13Rik	781	592	2
1110008F13Rik	601	999	1
1110008F13Rik	894	153	1
1110008F13Rik	743	489	1
1110008F13Rik	286	314	2
1110008F13Rik	1196	555	3
1110008F13Rik	183	872	1
1110008F13Rik	179	264	2
1110008F13Rik	518	447	1
1110008F13Rik	141	1094	3
1110008F13Rik	263	216	2
1110008F13Rik	260	365	1
1110008F13Rik	373	808	1
1110008F13Rik	783	846	1
1110008F13Rik	711	318	2
1110008F13Rik	321	686	2
1110008F13Rik	243	22	1
1110008F13Rik	771	120	1
1110008F13Rik	828	776	1
1110008F13Rik	267	384	2
1110008F13Rik	223	783	1
1110008F13Rik	198	8	1
1110008F13Rik	352	392	1
1110008F13Rik	74	948	1
1110008F13Rik	809	609	3
1110008F13Rik	905	521	4
1110008F13Rik	577	510	3
1110008F13Rik	857	27	1
1110008F13Rik	801	610	1
1110008F13Rik	521	909	1
1110008F13Rik	1006	767	4
1110008F13Rik	910	258	1
1110008F13Rik	244	275	1
1110008F13Rik	1011	503	1
1110008F13Rik	377	403	3
1110008F13Rik	1191	427	2
1110008F13Rik	337	453	2
1110008F13Rik	1177	1103	1
1110008F13Rik	382	532	3
1110008L16Rik	674	76	4
1110008L16Rik	289	163	2
1110008L16Rik	967	336	1
1110008L16Rik	207	416	1
1110008L16Rik	1147	1015	1
1110008L16Rik	331	336	1
1110008L16Rik	169	96	1
1110008L16Rik	119	1014	1
1110008L16Rik	493	840	1
1110008L16Rik	1083	819	2
1110008L16Rik	161	1058	3
1110008L16Rik	22	242	2
1110008L16Rik	815	613	1
1110008L16Rik	380	78	1
1110008L16Rik	1163	314	1
1110008L16Rik	22	241	2
1110008P14Rik	16	852	2
1110008P14Rik	575	237	1
1110008P14Rik	119	952	1
1110008P14Rik	320	1043	1
1110008P14Rik	75	1128	3
1110008P14Rik	811	173	1
1110008P14Rik	256	631	1
1110008P14Rik	900	162	1
1110008P14Rik	567	234	3
1110008P14Rik	926	879	3
1110008P14Rik	440	202	3
1110008P14Rik	229	343	3
1110008P14Rik	658	1078	1
1110008P14Rik	113	725	1
1110008P14Rik	737	885	1
1110008P14Rik	638	329	1
1110008P14Rik	256	808	1
1110008P14Rik	491	102	1
1110008P14Rik	111	611	4
1110008P14Rik	102	543	1
1110008P14Rik	66	203	1
1110008P14Rik	269	770	3
1110008P14Rik	724	1145	1
1110008P14Rik	1185	782	2
1110008P14Rik	766	193	1
1110008P14Rik	716	1075	3
1110008P14Rik	309	124	1
1110008P14Rik	390	454	1
1110008P14Rik	849	400	1
1110008P14Rik	684	842	2
1110008P14Rik	279	431	4
1110008P14Rik	814	528	3
1110008P14Rik	278	316	4
1110008P14Rik	911	606	1
1110008P14Rik	323	370	1
1110008P14Rik	856	1070	1
1110008P14Rik	33	154	1
1110008P14Rik	294	199	1
1110008P14Rik	383	933	1
1110008P14Rik	27	1196	1
1110008P14Rik	743	729	1
1110008P14Rik	830	305	1
1110008P14Rik	467	827	1
1110008P14Rik	98	882	1
1110008P14Rik	463	405	1
1110008P14Rik	279	184	1
1110008P14Rik	90	1125	1
1110008P14Rik	859	491	1
1110008P14Rik	414	889	2
1110008P14Rik	802	697	2
1110008P14Rik	893	402	1
1110008P14Rik	770	439	1
1110008P14Rik	795	522	1
1110008P14Rik	938	649	1
1110008P14Rik	877	739	1
1110008P14Rik	590	1117	1
1110008P14Rik	805	716	1
1110008P14Rik	309	927	1
1110008P14Rik	576	1172	1
1110008P14Rik	300	159	1
1110008P14Rik	477	283	1
1110008P14Rik	265	262	1
1110008P14Rik	972	702	1
1110008P14Rik	624	1156	1
1110008P14Rik	513	442	1
1110008P14Rik	1099	954	1
1110008P14Rik	1158	750	1
1110008P14Rik	680	1140	1
1110008P14Rik	16	328	1
1110008P14Rik	732	386	1
1110008P14Rik	697	829	1
1110008P14Rik	322	528	1
1110008P14Rik	179	1127	1
1110008P14Rik	284	177	2
1110008P14Rik	824	944	4
1110008P14Rik	863	365	1
1110008P14Rik	579	855	1
1110008P14Rik	233	354	1
1110008P14Rik	743	72	1
1110008P14Rik	547	1063	1
1110008P14Rik	567	74	1
1110008P14Rik	936	1073	1
1110008P14Rik	314	826	3
1110008P14Rik	796	590	4
1110008P14Rik	435	723	1
1110008P14Rik	506	1169	2
1110008P14Rik	170	786	2
1110008P14Rik	365	282	1
1110008P14Rik	554	782	3
1110008P14Rik	569	279	1
1110008P14Rik	491	67	1
1110008P14Rik	512	450	3
1110008P14Rik	900	8	1
1110008P14Rik	625	397	1
1110008P14Rik	291	119	1
1110008P14Rik	885	204	1
1110008P14Rik	248	688	1
1110008P14Rik	467	559	1
1110008P14Rik	960	1002	2
1110008P14Rik	59	642	3
1110008P14Rik	176	686	4
1110008P14Rik	700	894	1
1110008P14Rik	561	515	1
1110008P14Rik	748	972	3
1110008P14Rik	310	1195	1
1110008P14Rik	669	789	3
1110008P14Rik	804	1040	4
1110008P14Rik	81	1004	3
1110008P14Rik	573	984	2
1110008P14Rik	200	130	1
1110008P14Rik	99	58	1
1110008P14Rik	420	753	2
1110008P14Rik	579	223	2
1110008P14Rik	419	829	2
1110008P14Rik	444	241	4
1110008P14Rik	1006	887	1
1110008P14Rik	720	813	1
1110008P14Rik	603	123	1
1110008P14Rik	572	289	1
1110008P14Rik	672	1007	2
1110008P14Rik	102	882	3
1110008P14Rik	925	422	1
1110008P14Rik	897	574	1
1110008P14Rik	272	1005	2
1110008P14Rik	341	59	1
1110008P14Rik	398	357	1
1110008P14Rik	876	29	4
1110008P14Rik	548	1167	1
1110008P14Rik	231	406	1
1110008P14Rik	1090	410	1
1110008P14Rik	928	226	1
1110008P14Rik	10	1116	2
1110008P14Rik	231	271	1
1110008P14Rik	871	251	1
1110008P14Rik	44	763	1
1110008P14Rik	1090	975	1
1110008P14Rik	406	10	2
1110008P14Rik	697	816	1
1110008P14Rik	487	519	1
1110008P14Rik	102	1096	3
1110008P14Rik	53	103	1
1110008P14Rik	833	1199	1
1110008P14Rik	877	538	3
1110008P14Rik	863	59	1
1110008P14Rik	778	309	2
1110008P14Rik	738	280	1
1110008P14Rik	220	41	2
1110008P14Rik	968	50	1
1110008P14Rik	82	996	2
1110008P14Rik	145	575	1
1110008P14Rik	703	628	1
1110008P14Rik	197	867	2
1110008P14Rik	36	67	4
1110008P14Rik	445	890	3
1110008P14Rik	570	267	3
1110008P14Rik	728	551	3
1110008P14Rik	793	489	3
1110008P14Rik	81	412	2
1110008P14Rik	42	520	4
1110008P14Rik	493	755	4
1110008P14Rik	189	365	3
1110008P14Rik	38	255	1
1110008P14Rik	231	972	2
1110008P14Rik	1038	307	4
1110008P14Rik	712	731	1
1110008P14Rik	760	96	1
1110008P14Rik	919	414	1
1110008P14Rik	889	197	2
1110008P14Rik	957	91	1
1110008P14Rik	505	1136	2
1110008P14Rik	370	465	1
1110008P14Rik	612	727	1
1110008P14Rik	1178	577	1
1110008P14Rik	190	881	1
1110008P14Rik	789	27	1
1110008P14Rik	121	439	2
1110008P14Rik	560	331	1
1110008P14Rik	1121	1059	2
1110008P14Rik	801	842	3
1110008P14Rik	1122	22	2
1110008P14Rik	675	411	1
1110008P14Rik	1068	282	3
1110008P14Rik	1081	916	1
1110008P14Rik	158	374	1
1110008P14Rik	414	245	3
1110008P14Rik	411	385	2
1110008P14Rik	70	1151	3
1110008P14Rik	137	44	1
1110008P14Rik	1126	1112	1
1110008P14Rik	1129	547	4
1110008P14Rik	533	1189	1
1110008P14Rik	554	677	2
1110008P14Rik	497	184	2
1110008P14Rik	244	1146	1
1110008P14Rik	221	1157	2
1110008P14Rik	216	1037	1
1110008P14Rik	980	548	3
1110008P14Rik	814	127	1
1110008P14Rik	899	216	3
1110008P14Rik	924	21	1
1110008P14Rik	510	1014	1
1110008P14Rik	251	707	1
1110008P14Rik	80	579	4
1110008P14Rik	1196	871	4
1110008P14Rik	620	1052	1
1110008P14Rik	727	1006	2
1110008P14Rik	613	650	2
1110008P14Rik	683	352	4
1110008P14Rik	641	220	1
1110008P14Rik	266	888	4
1110008P14Rik	790	48	4
1110008P14Rik	189	1072	4
1110008P14Rik	423	959	1
1110008P14Rik	614	810	1
1110008P14Rik	519	558	1
1110008P14Rik	245	777	1
1110008P14Rik	694	579	1
1110008P14Rik	18	316	2
1110008P14Rik	510	343	2
1110008P14Rik	1127	61	2
1110008P14Rik	45	770	1
1110008P14Rik	358	681	1
1110008P14Rik	1098	717	2
1110008P14Rik	922	22	2
1110008P14Rik	158	907	1
1110008P14Rik	175	884	1
1110008P14Rik	367	928	2
1110008P14Rik	951	989	6
1110008P14Rik	245	1049	1
1110008P14Rik	980	124	2
1110008P14Rik	13	1020	1
1110008P14Rik	844	316	2
1110008P14Rik	574	273	1
1110008P14Rik	734	118	4
1110008P14Rik	516	1148	1
1110008P14Rik	1036	122	1
1110008P14Rik	97	1146	1
1110008P14Rik	313	406	1
1110008P14Rik	1028	885	1
1110008P14Rik	172	503	1
1110008P14Rik	697	502	1
1110008P14Rik	784	422	3
1110008P14Rik	375	1137	1
1110008P14Rik	711	710	2
1110008P14Rik	1082	845	2
1110008P14Rik	467	934	4
1110008P14Rik	1	638	1
1110008P14Rik	1148	913	1
1110008P14Rik	614	531	1
1110008P14Rik	352	1081	1
1110008P14Rik	288	401	1
1110008P14Rik	924	160	1
1110008P14Rik	453	991	1
1110008P14Rik	861	207	1
1110008P14Rik	265	506	1
1110008P14Rik	198	851	1
1110008P14Rik	985	395	1
1110008P14Rik	555	67	1
1110008P14Rik	755	498	3
1110008P14Rik	580	486	1
1110008P14Rik	540	240	2
1110008P14Rik	535	641	1
1110008P14Rik	294	78	1
1110008P14Rik	333	755	2
1110008P14Rik	702	832	1
1110008P14Rik	352	81	1
1110008P14Rik	810	726	1
1110008P14Rik	700	1024	3
1110008P14Rik	529	141	3
1110008P14Rik	361	677	1
1110008P14Rik	760	1011	3
1110008P14Rik	756	309	1
1110008P14Rik	763	292	2
1110008P14Rik	628	25	1
1110008P14Rik	613	81	1
1110008P14Rik	56	856	1
1110008P14Rik	252	727	1
1110008P14Rik	637	116	1
1110008P14Rik	353	220	1
1110008P14Rik	246	995	1
1110008P14Rik	728	1113	2
1110008P14Rik	329	1122	3
1110008P14Rik	696	617	2
1110008P14Rik	263	348	2
1110008P14Rik	251	432	1
1110008P14Rik	723	1056	1
1110008P14Rik	492	540	1
1110008P14Rik	896	91	3
1110008P14Rik	280	97	2
1110008P14Rik	294	595	2
1110008P14Rik	901	645	1
1110008P14Rik	223	521	1
1110008P14Rik	501	737	1
1110008P14Rik	784	918	4
1110008P14Rik	935	203	2
1110008P14Rik	525	441	1
1110008P14Rik	623	376	1
1110008P14Rik	201	816	3
1110008P14Rik	327	29	1
1110008P14Rik	53	495	1
1110008P14Rik	56	786	4
1110008P14Rik	378	812	1
1110008P14Rik	469	1191	2
1110008P14Rik	1058	1034	2
1110008P14Rik	879	120	3
1110008P14Rik	603	341	2
1110008P14Rik	434	288	1
1110008P14Rik	498	1132	1
1110008P14Rik	621	515	3
1110008P14Rik	1031	637	1
1110008P14Rik	181	897	3
1110008P14Rik	497	1142	1
1110008P14Rik	898	573	1
1110008P14Rik	40	236	1
1110008P14Rik	118	752	1
1110008P14Rik	253	370	2
1110008P14Rik	881	253	1
1110008P14Rik	594	974	4
1110008P14Rik	1007	551	1
1110008P14Rik	103	1144	1
1110008P14Rik	423	10	2
1110008P14Rik	287	257	1
1110008P14Rik	795	83	4
1110008P14Rik	404	1167	1
1110008P14Rik	558	860	1
1110008P14Rik	183	61	2
1110008P14Rik	177	571	1
1110008P14Rik	242	266	1
1110008P14Rik	220	924	1
1110008P14Rik	194	745	2
1110008P14Rik	276	140	1
1110008P14Rik	748	787	2
1110008P14Rik	164	624	1
1110008P14Rik	980	630	3
1110008P14Rik	612	581	4
1110008P14Rik	978	930	4
1110008P14Rik	514	338	1
1110008P14Rik	1090	1139	2
1110008P14Rik	765	326	1
1110008P14Rik	612	434	1
1110008P14Rik	1048	364	1
1110008P14Rik	82	948	1
1110008P14Rik	281	592	1
1110008P14Rik	732	534	2
1110008P14Rik	729	36	4
1110008P14Rik	1192	137	1
1110008P14Rik	371	620	1
1110008P14Rik	633	245	2
1110008P14Rik	472	208	3
1110008P14Rik	411	97	2
1110008P14Rik	252	1044	4
1110008P14Rik	201	157	3
1110008P14Rik	864	103	1
1110008P14Rik	693	478	2
1110008P14Rik	347	172	5
1110008P14Rik	776	664	2
1110008P14Rik	754	729	2
1110008P14Rik	691	696	4
1110008P14Rik	682	310	4
1110008P14Rik	651	594	2
1110008P14Rik	756	659	3
1110008P14Rik	459	619	1
1110008P14Rik	621	1133	1
1110008P14Rik	168	170	1
1110008P14Rik	982	699	3
1110008P14Rik	892	997	1
1110008P14Rik	473	862	3
1110008P14Rik	536	719	1
1110008P14Rik	819	431	2
1110008P14Rik	913	13	1
1110008P14Rik	28	1060	1
1110008P14Rik	138	1050	3
1110008P14Rik	403	781	1
1110008P14Rik	984	1023	3
1110008P14Rik	944	1054	1
1110008P14Rik	911	648	1
1110008P14Rik	766	207	1
1110008P14Rik	52	1154	4
1110008P14Rik	173	103	1
1110008P14Rik	34	913	1
1110008P14Rik	711	589	1
1110008P14Rik	970	325	1
1110008P14Rik	765	464	1
1110008P14Rik	70	640	1
1110008P14Rik	727	818	1
1110008P14Rik	628	1188	2
1110008P14Rik	938	229	2
1110008P14Rik	160	68	1
1110008P14Rik	927	411	2
1110008P14Rik	61	1091	2
1110008P14Rik	566	876	1
1110008P14Rik	758	793	1
1110008P14Rik	183	234	1
1110008P14Rik	876	204	1
1110008P14Rik	431	416	3
1110008P14Rik	536	477	1
1110008P14Rik	909	260	4
1110008P14Rik	1173	1110	1
1110008P14Rik	847	229	3
1110008P14Rik	622	7	1
1110008P14Rik	939	1066	3
1110008P14Rik	956	373	1
1110008P14Rik	692	812	2
1110008P14Rik	772	616	3
1110008P14Rik	694	11	1
1110008P14Rik	1147	745	1
1110008P14Rik	746	1020	1
1110008P14Rik	920	521	1
1110008P14Rik	495	553	2
1110008P14Rik	502	972	2
1110008P14Rik	1057	1057	1
1110008P14Rik	275	944	1
1110008P14Rik	885	85	1
1110008P14Rik	1049	617	1
1110008P14Rik	289	1121	1
1110008P14Rik	636	767	4
1110008P14Rik	118	1109	4
1110008P14Rik	1132	149	1
1110008P14Rik	988	342	1
1110008P14Rik	864	693	1
1110008P14Rik	384	428	1
1110008P14Rik	388	106	2
1110008P14Rik	33	841	1
1110008P14Rik	70	411	4
1110008P14Rik	457	742	1
1110008P14Rik	125	1106	2
1110008P14Rik	257	310	4
1110008P14Rik	166	968	1
1110008P14Rik	1059	1102	1
1110008P14Rik	88	1164	1
1110008P14Rik	947	500	1
1110008P14Rik	586	84	3
1110008P14Rik	184	285	2
1110008P14Rik	901	238	1
1110008P14Rik	577	585	2
1110008P14Rik	1080	517	4
1110008P14Rik	823	137	1
1110008P14Rik	312	742	2
1110008P14Rik	132	1073	2
1110008P14Rik	432	273	2
1110008P14Rik	1103	907	1
1110008P14Rik	518	120	4
1110008P14Rik	897	675	2
1110008P14Rik	989	858	1
1110008P14Rik	324	194	3
1110008P14Rik	533	1023	1
1110008P14Rik	950	655	1
1110008P14Rik	1067	646	1
1110008P14Rik	251	620	1
1110008P14Rik	588	130	3
1110008P14Rik	591	806	1
1110008P14Rik	267	893	1
1110008P14Rik	10	89	1
1110008P14Rik	943	967	1
1110008P14Rik	34	720	2
1110008P14Rik	0	1193	1
1110008P14Rik	1069	145	1
1110008P14Rik	219	754	1
1110012L19Rik	676	688	1
1110012L19Rik	437	959	1
1110012L19Rik	280	925	1
1110012L19Rik	1006	866	1
1110012L19Rik	1088	1028	1
1110012L19Rik	433	1163	4
1110012L19Rik	933	68	4
1110012L19Rik	123	398	1
1110012L19Rik	204	235	3
1110012L19Rik	826	357	1
1110012L19Rik	350	527	1
1110012L19Rik	755	611	3
1110012L19Rik	244	154	2
1110012L19Rik	920	354	2
1110012L19Rik	696	553	2
1110012L19Rik	612	1098	3
1110012L19Rik	512	282	1
1110012L19Rik	517	601	4
1110012L19Rik	781	712	4
1110012L19Rik	457	997	2
1110012L19Rik	266	699	1
1110017D15Rik	500	862	1
1110017D15Rik	39	976	3
1110017D15Rik	591	229	1
1110017D15Rik	965	827	1
1110017D15Rik	95	1032	1
1110017D15Rik	1020	161	2
1110017D15Rik	554	1044	1
1110017D15Rik	750	918	1
1110019D14Rik	140	915	2
1110019D14Rik	699	831	2
1110019D14Rik	871	640	1
1110019D14Rik	794	814	1
1110019D14Rik	873	457	1
1110019D14Rik	337	178	1
1110019D14Rik	697	300	1
1110019D14Rik	747	811	3
1110019D14Rik	906	629	1
1110019D14Rik	708	1115	1
1110019D14Rik	1077	753	1
1110019D14Rik	657	759	1
1110019D14Rik	820	623	3
1110020A21Rik	1118	551	1
1110020A21Rik	566	1139	1
1110020A21Rik	753	662	2
1110032A03Rik	287	959	1
1110032A03Rik	627	57	1
1110032A03Rik	138	622	1
1110032A03Rik	737	1168	3
1110032A03Rik	733	920	1
1110032A03Rik	310	197	1
1110032A03Rik	299	117	2
1110032A03Rik	640	361	1
1110032A03Rik	234	1063	1
1110032A03Rik	491	154	1
1110032A03Rik	609	1147	1
1110032A03Rik	1124	348	1
1110032A03Rik	281	705	1
1110032A03Rik	527	555	1
1110032A03Rik	970	543	3
1110032A03Rik	807	352	1
1110032A03Rik	780	427	1
1110032A03Rik	257	685	2
1110032A03Rik	781	479	2
1110032A03Rik	1116	203	3
1110032A03Rik	290	544	1
1110032A03Rik	516	563	1
1110032A03Rik	960	228	1
1110032A03Rik	683	96	1
1110032A03Rik	1075	1162	1
1110032A03Rik	482	467	2
1110032A03Rik	854	663	1
1110032A03Rik	286	644	2
1110032A03Rik	594	994	1
1110032A03Rik	677	549	3
1110032A03Rik	64	1182	1
1110032A03Rik	28	354	4
1110032A03Rik	787	194	1
1110032A03Rik	903	25	1
1110032A03Rik	3	745	1
1110032A03Rik	1192	1122	1
1110032A03Rik	624	473	1
1110032A03Rik	1134	324	1
1110032A03Rik	578	1075	1
1110032A03Rik	1171	1051	3
1110032A03Rik	598	344	1
1110032A03Rik	210	753	2
1110032A03Rik	607	459	1
1110032A03Rik	136	520	2
1110032A03Rik	333	542	1
1110032A03Rik	249	797	2
1110032A03Rik	626	646	1
1110032A03Rik	315	1115	1
1110032A03Rik	323	579	4
1110032A03Rik	823	539	1
1110032A03Rik	459	1151	1
1110032A03Rik	492	252	1
1110032A03Rik	806	625	1
1110032A03Rik	1082	872	1
1110032A03Rik	16	283	1
1110032A03Rik	831	1165	2
1110032A03Rik	296	629	3
1110032A03Rik	846	456	2
1110032A03Rik	107	838	2
1110032A03Rik	424	700	1
1110032A03Rik	267	50	1
1110032A03Rik	533	621	1
1110032A03Rik	107	701	1
1110032A03Rik	1058	261	2
1110032A03Rik	393	1089	3
1110032A03Rik	712	106	2
1110032A03Rik	467	639	2
1110032A03Rik	334	1049	3
1110032A03Rik	151	787	3
1110032A03Rik	121	1178	2
1110032A03Rik	498	602	1
1110032A03Rik	489	379	4
1110032A03Rik	377	375	1
1110032A03Rik	1059	1076	1
1110032A03Rik	174	188	1
1110032A03Rik	527	1173	1
1110032A03Rik	67	1180	2
1110032A03Rik	568	84	1
1110032A03Rik	546	796	1
1110032A03Rik	150	720	1
1110032A03Rik	744	620	2
1110032A03Rik	591	969	2
1110032A03Rik	842	258	3
1110032A03Rik	586	43	4
1110032A03Rik	713	976	1
1110032A03Rik	701	640	2
1110032A03Rik	775	360	1
1110032A03Rik	568	981	1
1110032F04Rik	1103	1179	2
1110032F04Rik	1049	78	1
1110032F04Rik	1194	958	1
1110032F04Rik	572	465	2
1110032F04Rik	721	87	2
1110032F04Rik	766	687	1
1110032F04Rik	553	1115	2
1110032F04Rik	736	321	1
1110032F04Rik	1112	729	1
1110032F04Rik	295	403	4
1110032F04Rik	68	711	1
1110032F04Rik	524	377	1
1110032F04Rik	1160	738	1
1110032F04Rik	222	142	1
1110032F04Rik	1002	357	4
1110032F04Rik	797	386	1
1110032F04Rik	888	231	1
1110034G24Rik	148	504	1
1110034G24Rik	424	1175	1
1110034G24Rik	556	543	4
1110034G24Rik	511	397	3
1110034G24Rik	863	304	1
1110034G24Rik	514	454	1
1110034G24Rik	728	110	1
1110034G24Rik	214	756	3
1110034G24Rik	752	547	1
1110034G24Rik	949	440	2
1110034G24Rik	720	1123	1
1110034G24Rik	745	603	1
1110034G24Rik	842	1196	2
1110034G24Rik	751	253	10
1110034G24Rik	171	897	2
1110034G24Rik	181	648	2
1110038F14Rik	400	142	2
1110038F14Rik	662	717	2
1110038F14Rik	1063	409	1
1110038F14Rik	500	629	1
1110038F14Rik	994	68	2
1110038F14Rik	666	702	1
1110038F14Rik	750	608	1
1110038F14Rik	593	1009	2
1110038F14Rik	768	475	2
1110038F14Rik	133	216	1
1110038F14Rik	1091	344	2
1110038F14Rik	592	527	1
1110038F14Rik	913	157	1
1110038F14Rik	49	580	1
1110038F14Rik	632	750	7
1110038F14Rik	661	768	1
1110038F14Rik	84	1123	1
1110038F14Rik	1007	1011	4
1110038F14Rik	747	431	3
1110038F14Rik	1010	1156	2
1110038F14Rik	574	775	1
1110038F14Rik	337	361	1
1110038F14Rik	575	495	2
1110038F14Rik	44	301	3
1110038F14Rik	698	219	2
1110038F14Rik	254	111	1
1110038F14Rik	355	400	1
1110038F14Rik	242	1056	1
1110038F14Rik	497	329	1
1110038F14Rik	1049	1082	2
1110038F14Rik	393	961	1
1110038F14Rik	144	686	1
1110038F14Rik	813	589	1
