geneID	x	y	MIDCounts
0610012G03Rik	10393	6984	1
0610012G03Rik	8794	10815	2
0610012G03Rik	10078	17102	1
0610012G03Rik	6139	10653	1
0610012G03Rik	10214	7242	1
0610012G03Rik	8373	10539	1
0610012G03Rik	8619	14151	1
0610012G03Rik	12306	10252	1
0610012G03Rik	7967	8547	1
0610012G03Rik	9036	11059	1
0610012G03Rik	12788	11268	3
0610012G03Rik	8743	8564	1
0610012G03Rik	11758	15230	1
0610012G03Rik	11429	11065	1
0610012G03Rik	6003	16134	2
0610012G03Rik	8177	15868	2
0610012G03Rik	8953	15461	2
0610012G03Rik	10239	8194	1
0610012G03Rik	10750	14580	1
0610012G03Rik	8345	17878	1
0610012G03Rik	9991	12341	1
0610012G03Rik	7996	9622	1
0610012G03Rik	7065	17832	1
0610012G03Rik	9701	11585	1
0610012G03Rik	8980	16380	1
0610012G03Rik	8773	12081	1
0610012G03Rik	11387	15977	2
0610012G03Rik	9574	11267	1
0610012G03Rik	6336	16497	1
0610012G03Rik	11733	11275	1
0610012G03Rik	7198	8225	1
0610012G03Rik	5945	12460	1
0610012G03Rik	9946	10848	1
0610012G03Rik	9829	7332	1
0610012G03Rik	4323	10938	1
0610012G03Rik	12441	12393	1
0610012G03Rik	6720	6694	2
0610012G03Rik	11284	16063	1
0610012G03Rik	9884	11815	1
0610012G03Rik	7521	19148	1
0610012G03Rik	8883	6670	1
0610012G03Rik	5720	10800	1
0610012G03Rik	8761	17799	1
0610012G03Rik	7704	17148	1
0610012G03Rik	8469	6956	1
0610012G03Rik	8862	17604	2
0610012G03Rik	7167	14776	3
0610012G03Rik	6080	16597	1
0610012G03Rik	5816	17238	1
0610012G03Rik	7383	14703	1
0610012G03Rik	8438	14234	1
0610012G03Rik	5629	12302	2
0610012G03Rik	13196	12332	1
0610012G03Rik	6013	16782	1
0610012G03Rik	8212	17276	1
0610012G03Rik	8698	9771	2
0610012G03Rik	11006	9497	1
0610012G03Rik	6844	7663	1
0610012G03Rik	12239	9783	1
0610012G03Rik	8528	8443	1
0610012G03Rik	9389	9699	1
0610012G03Rik	6513	11136	1
0610012G03Rik	8700	12916	1
0610012G03Rik	10872	12036	1
0610012G03Rik	10870	15715	1
0610012G03Rik	8368	7413	1
0610012G03Rik	10944	7233	1
0610012G03Rik	8984	7046	1
0610012G03Rik	9566	10937	1
0610012G03Rik	4225	10770	1
0610012G03Rik	10333	13500	1
0610012G03Rik	10029	14775	1
0610012G03Rik	12302	14338	1
0610012G03Rik	11465	13786	1
0610012G03Rik	9222	15470	1
0610012G03Rik	7376	9926	1
0610012G03Rik	5676	15012	1
0610012G03Rik	8924	7128	1
0610012G03Rik	7267	10071	1
0610012G03Rik	8697	17254	1
0610012G03Rik	9409	8290	1
0610012G03Rik	10534	10634	1
0610012G03Rik	11449	15001	1
0610012G03Rik	5216	14484	1
0610012G03Rik	10938	9883	1
0610012G03Rik	9379	8817	1
0610012G03Rik	11895	12625	1
0610012G03Rik	8298	8739	1
0610012G03Rik	4375	11204	1
0610012G03Rik	8212	15452	2
0610012G03Rik	8048	15392	1
0610012G03Rik	10268	16026	1
0610012G03Rik	6366	14494	1
0610012G03Rik	9371	14510	2
0610012G03Rik	8918	13914	1
0610012G03Rik	6925	7411	1
0610012G03Rik	6951	17952	1
0610012G03Rik	6858	9399	1
0610012G03Rik	8680	10626	1
0610012G03Rik	7294	12534	2
0610012G03Rik	9204	17544	1
0610012G03Rik	11258	11960	1
0610012G03Rik	7991	9239	1
0610012G03Rik	11035	14009	1
0610012G03Rik	8025	18069	1
0610012G03Rik	7045	6953	1
0610012G03Rik	10935	13369	1
0610012G03Rik	7847	10408	2
0610012G03Rik	6355	8405	2
0610012G03Rik	7255	17436	1
0610012G03Rik	7360	18908	1
0610012G03Rik	10392	7745	1
0610012G03Rik	12493	10092	1
0610012G03Rik	13029	11626	1
0610012G03Rik	11502	7737	2
0610012G03Rik	9764	15463	1
0610012G03Rik	9364	11545	1
0610012G03Rik	13031	10528	1
0610012G03Rik	7634	15772	1
0610012G03Rik	9578	13892	1
0610012G03Rik	7833	15497	1
0610012G03Rik	7007	16477	2
0610012G03Rik	7957	6757	1
0610012G03Rik	8650	7598	1
0610012G03Rik	11847	11844	1
0610012G03Rik	10621	10013	1
0610012G03Rik	4797	14463	1
0610012G03Rik	8404	18170	1
0610012G03Rik	9614	12158	1
0610012G03Rik	10530	13311	1
0610012G03Rik	9260	11264	2
0610012G03Rik	8973	12455	1
0610012G03Rik	10561	10383	1
0610012G03Rik	10887	15998	1
0610012G03Rik	12985	13018	1
0610012G03Rik	9428	9025	1
0610012G03Rik	9811	15400	1
0610012G03Rik	8229	6643	1
0610012G03Rik	7925	7779	2
0610012G03Rik	7759	13945	2
0610012G03Rik	10935	12271	1
0610012G03Rik	8638	17093	1
0610012G03Rik	10422	8811	1
0610012G03Rik	9673	16511	4
0610012G03Rik	7571	19307	1
0610012G03Rik	6278	14885	1
0610012G03Rik	7486	10856	1
0610012G03Rik	10587	15761	1
0610012G03Rik	10958	16741	1
0610012G03Rik	4735	11928	1
0610012G03Rik	11775	7631	1
0610012G03Rik	12870	12500	1
0610012G03Rik	10354	10349	2
0610012G03Rik	6979	7933	1
0610012G03Rik	9304	16034	1
0610012G03Rik	8494	7066	1
0610012G03Rik	7603	13792	2
0610012G03Rik	13101	13408	2
0610012G03Rik	11117	11974	1
0610012G03Rik	10882	8558	1
0610012G03Rik	10506	14070	1
0610012G03Rik	9175	7024	1
0610012G03Rik	12095	12561	1
0610012G03Rik	8827	11098	2
0610012G03Rik	11485	8446	1
0610012G03Rik	10094	16306	1
0610012G03Rik	10408	9737	1
0610012G03Rik	13169	11168	1
0610012G03Rik	12863	11352	1
0610012G03Rik	4625	12445	1
0610012G03Rik	8983	8460	1
0610012G03Rik	6149	17793	1
0610012G03Rik	12270	8774	2
0610012G03Rik	11188	9331	1
0610012G03Rik	10444	10640	2
0610012G03Rik	8892	6664	2
0610012G03Rik	13019	11119	1
0610012G03Rik	8180	17233	1
0610012G03Rik	9877	14144	1
0610012G03Rik	8793	17140	1
0610012G03Rik	6977	14982	1
0610012G03Rik	5096	13130	1
0610012G03Rik	8530	8330	1
0610012G03Rik	8012	6802	2
0610012G03Rik	6600	7251	2
0610012G03Rik	10733	9638	1
0610012G03Rik	6037	9000	1
0610012G03Rik	10455	15247	1
0610012G03Rik	10187	12664	2
0610012G03Rik	8407	14642	1
0610012G03Rik	9726	11671	1
0610012G03Rik	10962	10255	1
0610012G03Rik	10199	8066	1
0610012G03Rik	9512	8266	2
0610012G03Rik	10283	8960	1
0610012G03Rik	10593	8544	1
0610012G03Rik	9167	13076	2
0610012G03Rik	11583	12140	1
0610012G03Rik	7897	18428	1
0610012G03Rik	8289	18099	1
0610012G03Rik	10457	12885	1
0610012G03Rik	7085	11061	2
0610012G03Rik	9294	10047	1
0610012G03Rik	8431	14686	1
0610012G03Rik	11437	11321	1
0610012G03Rik	10110	13923	1
0610012G03Rik	11397	10228	2
0610012G03Rik	12007	13225	1
0610012G03Rik	5757	10163	1
0610012G03Rik	7664	15465	1
0610012G03Rik	8743	16389	1
0610012G03Rik	5655	11273	1
0610012G03Rik	8613	15825	4
0610012G03Rik	11336	12347	1
0610012G03Rik	8316	11150	2
0610012G03Rik	9093	15736	1
0610012G03Rik	9069	16403	2
0610012G03Rik	10803	10674	1
0610012G03Rik	11864	10411	1
0610012G03Rik	8670	9026	1
0610012G03Rik	9267	8095	1
0610012G03Rik	11170	13775	1
0610012G03Rik	8386	15470	1
0610012G03Rik	9581	14759	2
0610012G03Rik	7023	7942	1
0610012G03Rik	12411	12767	1
0610012G03Rik	7440	15640	1
0610012G03Rik	12111	13369	1
0610012G03Rik	13328	11831	1
0610012G03Rik	10616	13062	1
0610012G03Rik	9604	11803	1
0610012G03Rik	10886	13947	2
0610012G03Rik	11949	10605	1
0610012G03Rik	11282	11668	1
0610012G03Rik	8173	8555	1
0610012G03Rik	6262	14566	1
0610012G03Rik	10579	9804	2
0610012G03Rik	11166	12564	1
0610012G03Rik	8207	15552	2
0610012G03Rik	12892	11510	2
0610012G03Rik	11101	15469	1
0610012G03Rik	6244	16989	1
0610012G03Rik	9043	12597	1
0610012G03Rik	5399	12271	1
0610012G03Rik	5136	14060	1
0610012G03Rik	10528	14394	1
0610012G03Rik	7917	17732	2
0610012G03Rik	5996	14203	1
0610012G03Rik	13057	10835	1
0610012G03Rik	10335	9359	2
0610012G03Rik	10905	7991	1
0610012G03Rik	9755	13971	1
0610012G03Rik	6140	13014	1
0610012G03Rik	10724	16570	2
0610012G03Rik	7040	9162	1
0610012G03Rik	10294	13374	1
0610012G03Rik	12643	14204	2
0610012G03Rik	6396	9164	1
0610012G03Rik	7874	18833	1
0610012G03Rik	9750	10456	1
0610012G03Rik	9964	17140	2
0610012G03Rik	12823	10576	1
0610012G03Rik	10961	13177	1
0610012G03Rik	9477	15165	1
0610012G03Rik	9035	7107	1
0610012G03Rik	9035	16541	1
0610012G03Rik	7636	7941	1
0610012G03Rik	11803	14679	1
0610012G03Rik	6422	9143	2
0610012G03Rik	11192	9526	1
0610012G03Rik	8529	11536	1
0610012G03Rik	6096	14005	3
0610012G03Rik	11737	10469	1
0610012G03Rik	9565	7678	1
0610012G03Rik	11596	13433	1
0610012G03Rik	7743	13811	1
0610012G03Rik	6189	13132	3
0610012G03Rik	9956	12061	2
0610012G03Rik	10673	16079	1
0610012G03Rik	11476	13888	1
0610012G03Rik	13507	12491	1
0610012G03Rik	4249	12802	1
0610012G03Rik	9821	10170	1
0610012G03Rik	8282	9467	1
0610012G03Rik	11989	8617	1
0610012G03Rik	6368	11122	1
0610012G03Rik	8111	11286	2
0610012G03Rik	9953	6310	1
0610012G03Rik	10670	10703	1
0610012G03Rik	11089	11557	4
0610012G03Rik	6671	10311	3
0610012G03Rik	10574	9653	2
0610012G03Rik	8390	7961	1
0610012G03Rik	9291	12460	1
0610012G03Rik	8836	9895	1
0610012G03Rik	10716	14399	1
0610012G03Rik	11831	14707	1
0610012G03Rik	12488	14200	1
0610012G03Rik	6014	17173	1
0610012G03Rik	8827	15415	1
0610012G03Rik	12562	10640	1
0610012G03Rik	6705	14610	1
0610012G03Rik	10898	9598	1
0610012G03Rik	7376	9694	1
0610012G03Rik	6500	16927	1
0610012G03Rik	6108	9830	1
0610012G03Rik	5628	11939	1
0610012G03Rik	9856	7999	1
0610012G03Rik	9562	16022	1
0610012G03Rik	8288	7473	1
0610012G03Rik	5610	12892	2
0610012G03Rik	12885	11512	2
0610012G03Rik	10082	15189	1
0610012G03Rik	10327	15784	2
0610012G03Rik	7021	18225	1
0610012G03Rik	7942	6895	1
0610012G03Rik	7780	9241	1
0610012G03Rik	3725	12061	1
0610012G03Rik	10742	8677	1
0610012G03Rik	11203	15015	1
0610012G03Rik	5787	15941	1
0610012G03Rik	6352	17789	1
0610012G03Rik	12126	9808	1
0610012G03Rik	9510	8332	1
0610012G03Rik	7460	18241	1
0610012G03Rik	8962	13611	2
0610012G03Rik	6105	11311	1
0610012G03Rik	7444	13382	1
0610012G03Rik	11706	9646	1
0610012G03Rik	11532	13068	1
0610012G03Rik	9142	7217	1
0610012G03Rik	10678	7950	1
0610012G03Rik	7189	7138	1
0610012G03Rik	11951	14893	1
0610012G03Rik	9426	10113	1
0610012G03Rik	6608	8024	1
0610012G03Rik	11416	13590	3
0610012G03Rik	7254	7078	1
0610012G03Rik	3610	11233	3
0610012G03Rik	8879	13184	1
0610012G03Rik	6528	8278	1
0610012G03Rik	10473	9391	1
0610012G03Rik	9150	8300	1
0610012G03Rik	11402	10280	1
0610012G03Rik	12508	8337	1
0610012G03Rik	7363	7514	2
0610012G03Rik	9335	15925	1
0610012G03Rik	7461	18749	1
0610012G03Rik	9665	13868	1
0610012G03Rik	9886	11555	2
0610012G03Rik	6316	14889	1
0610012G03Rik	7870	7338	1
0610012G03Rik	8253	10109	1
0610012G03Rik	5571	9528	1
0610012G03Rik	11880	10721	1
0610012G03Rik	11579	13968	1
0610012G03Rik	7744	10962	1
0610012G03Rik	12164	10428	1
0610012G03Rik	8674	14533	1
0610012G03Rik	5479	9775	1
0610012G03Rik	8121	15208	1
0610012G03Rik	8816	8248	3
0610012G03Rik	11972	10979	1
0610012G03Rik	5784	14211	1
0610012G03Rik	10809	7845	1
0610012G03Rik	13627	12377	1
0610012G03Rik	7079	18826	2
0610012G03Rik	7401	13475	1
0610012G03Rik	9699	7413	1
0610012G03Rik	9425	11402	1
0610012G03Rik	10187	9539	2
0610012G03Rik	6685	15245	1
0610012G03Rik	11219	8037	1
0610012G03Rik	11297	8048	1
0610012G03Rik	11369	8379	2
0610012G03Rik	8863	13211	1
0610012G03Rik	7446	14865	1
0610012G03Rik	9549	14352	1
0610012G03Rik	7755	12104	1
0610012G03Rik	12529	10267	1
0610012G03Rik	5110	13191	1
0610012G03Rik	8564	7330	1
0610012G03Rik	10478	13591	1
0610012G03Rik	6085	11155	2
0610012G03Rik	8314	11394	1
0610012G03Rik	5715	16753	1
0610012G03Rik	11111	11925	1
0610012G03Rik	8976	12980	1
0610012G03Rik	11305	7571	1
0610012G03Rik	8487	17199	1
0610012G03Rik	12339	9256	3
0610012G03Rik	12032	14317	1
0610012G03Rik	7406	18312	1
0610012G03Rik	7474	17553	1
0610012G03Rik	9936	7040	2
0610012G03Rik	7407	7096	2
0610012G03Rik	4494	11032	1
0610012G03Rik	10197	15561	1
0610012G03Rik	12094	12443	1
0610012G03Rik	10047	14434	1
0610012G03Rik	12978	8990	1
0610012G03Rik	9846	15807	1
0610012G03Rik	6947	9774	1
0610012G03Rik	11701	9913	1
0610012G03Rik	7592	19144	1
0610012G03Rik	10753	9431	1
0610012G03Rik	11749	13676	1
0610012G03Rik	11940	11805	1
0610012G03Rik	10841	13345	1
0610012G03Rik	11363	10434	1
0610012G03Rik	7287	18652	1
0610012G03Rik	8913	9993	1
0610012G03Rik	9082	10506	1
0610012G03Rik	9608	9530	1
0610012G03Rik	10738	12273	1
0610012G03Rik	8222	12223	2
0610012G03Rik	6014	10636	1
0610012G03Rik	6462	13424	1
0610012G03Rik	9759	15710	1
0610012G03Rik	10307	14148	1
0610012G03Rik	8043	6567	1
0610012G03Rik	9889	12852	1
0610012G03Rik	9788	12051	2
0610012G03Rik	7226	9656	1
0610012G03Rik	9238	7211	1
0610012G03Rik	11353	10082	1
0610012G03Rik	7675	6763	2
0610012G03Rik	8493	6656	1
0610012G03Rik	6542	14493	1
0610012G03Rik	6297	11608	1
0610012G03Rik	8294	7710	2
0610012G03Rik	9657	16691	1
0610012G03Rik	4905	10891	1
0610012G03Rik	11762	13333	1
0610012G03Rik	5775	16817	1
0610012G03Rik	9826	16052	1
0610012G03Rik	12117	12157	1
0610012G03Rik	8474	8296	2
0610012G03Rik	8212	17765	1
0610012G03Rik	9691	12634	1
0610012G03Rik	8930	15617	1
0610012G03Rik	10883	12225	1
0610012G03Rik	12467	11914	1
0610012G03Rik	6974	14665	1
0610012G03Rik	5764	15309	1
0610012G03Rik	10226	12722	1
0610012G03Rik	12010	13819	3
0610012G03Rik	6293	16490	1
0610012G03Rik	6041	16267	1
0610012G03Rik	9540	14262	1
0610012G03Rik	9421	17632	1
0610012G03Rik	11285	13107	1
0610012G03Rik	9182	10143	2
0610012G03Rik	10002	16222	1
0610012G03Rik	11517	13285	1
0610012G03Rik	8097	11579	1
0610012G03Rik	6102	14206	1
0610012G03Rik	9173	12913	1
0610012G03Rik	10615	13787	2
0610012G03Rik	7855	18382	1
0610012G03Rik	9773	8479	1
0610012G03Rik	4932	13291	1
0610012G03Rik	12287	12835	1
0610012G03Rik	9562	15819	1
0610012G03Rik	6525	17737	1
0610012G03Rik	9969	7610	1
0610012G03Rik	9674	11145	1
0610012G03Rik	11002	7873	1
0610012G03Rik	10732	8403	1
0610012G03Rik	6767	7491	1
0610012G03Rik	9648	8776	1
0610012G03Rik	8051	7293	1
0610012G03Rik	13564	10736	1
0610012G03Rik	6648	8940	1
0610012G03Rik	10989	14508	1
0610012G03Rik	10631	11112	1
0610012G03Rik	8104	8275	1
0610012G03Rik	6489	13381	1
0610012G03Rik	8526	15764	1
0610012G03Rik	6163	10383	1
0610012G03Rik	5413	15135	1
0610012G03Rik	10825	9353	1
0610012G03Rik	10184	8723	1
0610012G03Rik	9071	17725	1
0610012G03Rik	9705	15159	1
0610012G03Rik	7545	9285	1
0610012G03Rik	7695	18966	1
0610012G03Rik	6392	16972	1
0610012G03Rik	9404	16243	2
0610012G03Rik	6373	13282	1
0610012G03Rik	12201	10587	1
0610012G03Rik	11039	14768	1
0610012G03Rik	4100	12585	1
0610012G03Rik	8419	6859	1
0610012G03Rik	7579	7478	1
0610012G03Rik	9492	11955	4
0610012G03Rik	11074	10638	1
0610012G03Rik	6808	12916	1
0610012G03Rik	12087	11538	1
0610012G03Rik	7400	7161	2
0610012G03Rik	8046	15599	1
0610012G03Rik	9037	7489	2
0610012G03Rik	12817	13536	1
0610012G03Rik	11216	12456	1
0610012G03Rik	6788	8917	1
0610012G03Rik	9360	10802	2
0610012G03Rik	9499	12507	1
0610012G03Rik	10460	12957	1
0610012G03Rik	9668	13996	1
0610012G03Rik	6118	10623	1
0610012G03Rik	9677	14275	1
0610012G03Rik	5383	12362	1
0610012G03Rik	9379	17061	1
0610012G03Rik	11007	14540	1
0610012G03Rik	10348	12816	1
0610012G03Rik	9289	15866	1
0610012G03Rik	8636	10154	1
0610012G03Rik	9705	8146	2
0610012G03Rik	7323	17137	1
0610012G03Rik	8747	9126	1
0610012G03Rik	9743	8517	1
0610012G03Rik	12410	14083	1
0610012G03Rik	10083	9162	1
0610012G03Rik	7200	9302	1
0610012G03Rik	12568	13166	1
0610012G03Rik	12285	14069	1
0610012G03Rik	7322	17940	4
0610012G03Rik	4261	10923	3
0610012G03Rik	8530	17176	4
0610012G03Rik	10382	14714	2
0610012G03Rik	11400	14328	1
0610012G03Rik	11935	8784	1
0610012G03Rik	6487	16624	4
0610012G03Rik	8624	10810	1
0610012G03Rik	8929	10557	1
0610012G03Rik	7568	7102	1
0610012G03Rik	10806	14533	1
0610012G03Rik	10708	12724	1
0610012G03Rik	6459	16336	1
0610012G03Rik	8536	16344	1
0610012G03Rik	5930	12981	1
0610012G03Rik	9077	11079	1
0610012G03Rik	10906	14964	1
0610012G03Rik	11785	9887	1
0610012G03Rik	10522	16782	1
0610012G03Rik	11248	10475	2
0610012G03Rik	11613	12890	1
0610012G03Rik	9255	16644	2
0610012G03Rik	12023	10358	2
0610012G03Rik	5489	9760	1
0610012G03Rik	7194	13659	1
0610012G03Rik	7181	11014	1
0610012G03Rik	9805	14632	1
0610012G03Rik	8163	18315	2
0610012G03Rik	11780	13868	1
0610012G03Rik	8704	7428	1
0610012G03Rik	8540	13684	1
0610012G03Rik	12752	11982	1
0610012G03Rik	7576	18919	1
0610012G03Rik	8263	14389	1
0610012G03Rik	9943	11919	1
0610012G03Rik	8719	14744	1
0610012G03Rik	11284	11719	1
0610012G03Rik	9451	14164	1
0610012G03Rik	10647	11836	1
0610012G03Rik	8742	15535	1
0610012G03Rik	9557	15120	1
0610012G03Rik	8344	15721	1
0610012G03Rik	11690	12194	1
0610012G03Rik	10732	8615	1
0610012G03Rik	8354	11184	1
0610012G03Rik	8180	7955	1
0610012G03Rik	6957	7395	1
0610012G03Rik	11731	9197	1
0610012G03Rik	7144	8977	1
0610012G03Rik	12933	12619	1
0610012G03Rik	10263	7297	1
0610012G03Rik	10248	8786	1
0610012G03Rik	7632	7171	1
0610012G03Rik	11134	8725	1
0610012G03Rik	5524	14987	1
0610012G03Rik	10402	12732	3
0610012G03Rik	7538	19724	2
0610012G03Rik	4632	12366	1
0610012G03Rik	7775	11732	1
0610012G03Rik	9833	7781	1
0610012G03Rik	8935	13704	1
0610012G03Rik	7611	7046	2
0610012G03Rik	7760	18768	1
0610012G03Rik	11770	10578	2
0610012G03Rik	7539	14372	1
0610012G03Rik	6536	7168	1
0610012G03Rik	4699	9916	1
0610012G03Rik	9326	15300	1
0610012G03Rik	10009	12102	1
0610012G03Rik	11957	9327	2
0610012G03Rik	9767	12178	1
0610012G03Rik	12571	12030	1
0610012G03Rik	5321	11975	2
0610012G03Rik	8964	17567	2
0610012G03Rik	4296	11377	1
0610012G03Rik	8692	11255	1
0610012G03Rik	8312	13806	1
0610012G03Rik	7940	14446	1
0610012G03Rik	10481	8985	1
0610012G03Rik	7109	7379	2
0610012G03Rik	11099	15528	1
0610012G03Rik	13155	11616	3
0610012G03Rik	12327	13441	1
0610012G03Rik	4256	13509	1
0610012G03Rik	6600	10925	4
0610012G03Rik	9202	16788	1
0610012G03Rik	9511	11464	1
0610012G03Rik	4733	11079	1
0610012G03Rik	12123	10745	1
0610012G03Rik	12213	15614	3
0610012G03Rik	8237	8362	1
0610012G03Rik	12466	13453	1
0610012G03Rik	8855	10716	1
0610012G03Rik	5988	14705	4
0610012G03Rik	7780	9770	1
0610012G03Rik	9143	17168	3
0610012G03Rik	9328	8155	1
0610012G03Rik	9117	16698	1
0610012G03Rik	10509	8840	1
0610012G03Rik	9255	17474	2
0610012G03Rik	10162	14216	1
0610012G03Rik	11625	15535	1
0610012G03Rik	6763	12131	2
0610012G03Rik	6846	14339	1
0610012G03Rik	7593	13410	1
0610012G03Rik	8308	10306	1
0610012G03Rik	8123	12067	3
0610012G03Rik	9918	8392	1
0610012G03Rik	8710	10502	1
0610012G03Rik	7737	8454	1
0610012G03Rik	10357	14133	4
0610012G03Rik	5642	13265	1
0610012G03Rik	11420	15660	3
0610012G03Rik	13306	13001	1
0610012G03Rik	10815	9984	1
0610012G03Rik	7065	14783	4
0610012G03Rik	7531	11415	1
0610012G03Rik	7877	7789	1
0610012G03Rik	7742	18752	10
0610012G03Rik	10326	15222	3
0610012G03Rik	7366	9524	2
0610012G03Rik	7589	19079	1
0610012G03Rik	5952	8720	1
0610012G03Rik	7178	11073	1
0610012G03Rik	10925	16153	1
0610012G03Rik	6678	12777	2
0610012G03Rik	12756	11138	1
0610012G03Rik	8489	7309	2
0610012G03Rik	13174	12700	2
0610012G03Rik	10857	12819	3
0610012G03Rik	6505	17623	1
0610012G03Rik	11186	9653	4
0610012G03Rik	11125	14747	1
0610012G03Rik	5785	11472	1
0610012G03Rik	12355	13502	2
0610012G03Rik	4510	13263	6
0610012G03Rik	9276	13343	4
0610012G03Rik	12778	10543	1
0610012G03Rik	10981	7520	1
0610012G03Rik	6737	11370	1
0610012G03Rik	5158	13133	2
0610012G03Rik	8615	10734	1
0610012G03Rik	8406	8563	1
0610012G03Rik	6692	16760	1
0610012G03Rik	11278	16045	2
0610012G03Rik	10164	8760	2
0610012G03Rik	6242	8102	2
0610012G03Rik	5938	13781	3
0610012G03Rik	4436	10466	2
0610012G03Rik	7227	14316	3
0610012G03Rik	13098	9692	1
0610012G03Rik	4588	10541	2
0610012G03Rik	5946	11073	1
0610012G03Rik	10209	15390	2
0610012G03Rik	12943	10839	3
0610012G03Rik	4154	12890	1
0610012G03Rik	4636	10499	1
0610012G03Rik	11787	12608	1
0610012G03Rik	5768	9996	2
0610012G03Rik	4230	12098	1
0610012G03Rik	11070	13754	2
0610012G03Rik	8777	17097	1
0610012G03Rik	3624	11231	1
0610012G03Rik	7162	8133	1
0610012G03Rik	6824	15268	1
0610012G03Rik	8529	15312	1
0610012G03Rik	12648	11327	2
0610012G03Rik	10161	13562	2
0610012G03Rik	6096	10062	1
0610012G03Rik	7089	13771	1
0610012G03Rik	11100	15327	2
0610012G03Rik	8394	13274	1
0610012G03Rik	8863	15489	1
0610012G03Rik	6996	9122	1
0610012G03Rik	7680	8821	2
0610012G03Rik	8676	8219	1
0610012G03Rik	9282	10641	1
0610012G03Rik	10169	14037	3
0610012G03Rik	9557	10241	1
0610012G03Rik	10898	8230	2
0610012G03Rik	8378	14338	1
0610012G03Rik	10193	15212	1
0610012G03Rik	5843	14940	2
0610012G03Rik	12051	11585	1
0610012G03Rik	9186	7670	2
0610012G03Rik	9198	7882	1
0610012G03Rik	11634	12774	4
0610012G03Rik	5687	15469	1
0610012G03Rik	9523	16878	1
0610012G03Rik	12244	10643	3
0610012G03Rik	12835	12783	4
0610012G03Rik	6594	14573	1
0610012G03Rik	5222	10907	2
0610012G03Rik	8234	17474	2
0610012G03Rik	7609	10073	3
0610012G03Rik	6610	17283	1
0610012G03Rik	10117	14040	1
0610012G03Rik	9359	13214	1
0610012G03Rik	11501	10799	1
0610012G03Rik	9481	15545	1
0610012G03Rik	6012	12761	1
0610012G03Rik	8525	13125	1
0610012G03Rik	11239	14830	1
0610012G03Rik	6413	17295	1
0610012G03Rik	9438	14621	2
0610012G03Rik	7032	15416	3
0610012G03Rik	6934	10014	1
0610012G03Rik	11644	13828	1
0610012G03Rik	9447	11916	2
0610012G03Rik	4239	12159	1
0610012G03Rik	11492	15843	1
0610012G03Rik	11881	10648	2
0610012G03Rik	9883	7238	3
0610012G03Rik	11058	15027	4
0610012G03Rik	10481	13443	3
0610012G03Rik	11972	13212	1
0610012G03Rik	6095	14678	2
0610012G03Rik	11258	9591	2
0610012G03Rik	7847	16883	2
0610012G03Rik	10212	8152	2
0610012G03Rik	7241	7926	1
0610012G03Rik	11783	11223	1
0610012G03Rik	9310	7492	2
0610012G03Rik	5508	13154	2
0610012G03Rik	12430	13796	2
0610012G03Rik	7557	11673	2
0610012G03Rik	11162	11397	2
0610012G03Rik	5690	14420	4
0610012G03Rik	8661	12056	1
0610012G03Rik	11419	9494	2
0610012G03Rik	10341	12212	5
0610012G03Rik	12877	11939	1
0610012G03Rik	7850	7199	3
0610012G03Rik	9873	8497	2
0610012G03Rik	6340	15141	2
0610012G03Rik	10772	11749	3
0610012G03Rik	4323	11818	1
0610012G03Rik	9892	9194	1
0610012G03Rik	8798	7476	2
0610012G03Rik	12376	11373	3
0610012G03Rik	6668	14172	2
0610012G03Rik	10961	13280	1
0610012G03Rik	9382	15202	3
0610012G03Rik	4098	11247	1
0610012G03Rik	8939	15920	1
0610012G03Rik	12024	12111	1
0610012G03Rik	8438	6792	1
0610012G03Rik	7816	18667	2
0610012G03Rik	11836	12021	1
0610012G03Rik	7195	6782	1
0610012G03Rik	11230	9061	4
0610012G03Rik	9373	6868	1
0610012G03Rik	7805	11140	2
0610012G03Rik	10972	15737	2
0610012G03Rik	10810	16296	1
0610012G03Rik	4593	12458	1
0610012G03Rik	6379	11022	2
0610012G03Rik	10511	10004	3
0610012G03Rik	13059	12292	1
0610012G03Rik	7659	14295	1
0610012G03Rik	4472	13815	1
0610012G03Rik	11051	12160	1
0610012G03Rik	10423	14383	1
0610012G03Rik	8638	14284	2
0610012G03Rik	11366	15432	1
0610012G03Rik	10361	12850	1
0610012G03Rik	9034	9844	1
0610012G03Rik	9545	14803	1
0610012G03Rik	6596	9463	2
0610012G03Rik	8210	16814	3
0610012G03Rik	13006	12211	4
0610012G03Rik	11763	15278	2
0610012G03Rik	10862	10958	1
0610012G03Rik	5246	10881	1
0610012G03Rik	9727	15646	2
0610012G03Rik	7078	15701	2
0610012G03Rik	10105	15047	1
0610012G03Rik	3874	11341	3
0610012G03Rik	9905	13890	1
0610012G03Rik	7957	11586	2
0610012G03Rik	9605	12980	2
0610012G03Rik	7699	16945	2
0610012G03Rik	8356	18335	2
0610012G03Rik	11746	12651	3
0610012G03Rik	11761	10306	2
0610012G03Rik	9005	11836	1
0610012G03Rik	8578	12268	2
0610012G03Rik	11952	10603	1
0610012G03Rik	11138	11527	2
0610012G03Rik	6687	9521	2
0610012G03Rik	10559	13447	2
0610012G03Rik	6881	7119	2
0610012G03Rik	7035	9315	1
0610012G03Rik	7185	10715	1
0610012G03Rik	10763	13717	3
0610012G03Rik	9651	10779	2
